"","page","sales"
"8509","B",41.82
"8510","B",9.47
"8511","B",6.66
"8512","B",4.91
"8513","B",8.29
"8514","B",40.65
"8515","B",41.94
"8516","B",14.01
"8517","B",43.68
"8518","B",38.2
"8519","B",4.95
"8520","B",0.98
"8521","B",9.98
"8522","B",42.36
"8523","B",33
"8524","B",10.35
"8525","B",27.65
"8526","B",12.11
"8527","B",17.45
"8528","B",50.55
"8529","B",13.77
"8530","B",58.04
"8531","B",21.72
"8532","B",24.15
"8533","B",26.55
"8534","B",3.72
"8535","B",33.56
"8536","B",7.64
"8537","B",14.17
"8538","B",12.58
"8539","B",10.28
"8540","B",6.13
"8541","B",26.77
"8542","B",6.28
"8543","B",55.73
"8544","B",6.75
"8545","B",34.61
"8546","B",9.74
"8547","B",26.13
"8548","B",25.74
"8549","B",41.82
"8550","B",25.5
"8551","B",13.92
"8552","B",3.14
"8553","B",17.01
"8554","B",28.73
"8555","B",3.89
"8556","B",46.06
"8557","B",32.21
"8558","B",8.49
"8559","B",15.6
"8560","B",17.97
"8561","B",19.25
"8562","B",40.88
"8563","B",15.28
"8564","B",3.19
"8565","B",7.66
"8566","B",9.34
"8567","B",8.57
"8568","B",3.87
"8569","B",38.91
"8570","B",28.42
"8571","B",4.22
"8572","B",17.13
"8573","B",28.66
"8574","B",20.96
"8575","B",1.02
"8576","B",14.18
"8577","B",27.57
"8578","B",38.84
"8579","B",20.08
"8580","B",22.06
"8581","B",39.13
"8582","B",21.27
"8583","B",11.02
"8584","B",22.95
"8585","B",2.98
"8586","B",0.53
"8587","B",2.11
"8588","B",8.52
"8589","B",37.8
"8590","B",20.23
"8591","B",14.4
"8592","B",24.1
"8593","B",24.24
"8594","B",6.33
"8595","B",21.65
"8596","B",32.97
"8597","B",15.61
"8598","B",14
"8599","B",5.96
"8600","B",34.96
"8601","B",22.6
"8602","B",20.91
"8603","B",24.71
"8604","B",27.77
"8605","B",11.83
"8606","B",1.41
"8607","B",27.72
"8608","B",48.6
"8609","B",31.85
"8610","B",15.96
"8611","B",23.69
"8612","B",4.89
"8613","B",18.95
"8614","B",36.19
"8615","B",10.7
"8616","B",32.6
"8617","B",8.42
"8618","B",30.46
"8619","B",19.75
"8620","B",15.17
"8621","B",18.56
"8622","B",22.02
"8623","B",46.92
"8624","B",10.44
"8625","B",34.48
"8626","B",39.69
"8627","B",17.71
"8628","B",24.43
"8629","B",22.21
"8630","B",8.95
"8631","B",58.24
"8632","B",28.5
"8633","B",9.31
"8634","B",9.34
"8635","B",18.31
"8636","B",43.85
"8637","B",34.27
"8638","B",70.21
"8639","B",27.32
"8640","B",8.52
"8641","B",15.36
"8642","B",19.74
"8643","B",19.28
"8644","B",44.23
"8645","B",48.63
"8646","B",34.65
"8647","B",26.79
"8648","B",29.55
"8649","B",49.69
"8650","B",53.4
"8651","B",44.66
"8652","B",23.82
"8653","B",36.06
"8654","B",25.09
"8655","B",6.83
"8656","B",7.26
"8657","B",12.21
"8658","B",26.01
"8659","B",12.21
"8660","B",36.26
"8661","B",46.31
"8662","B",46.65
"8663","B",23.46
"8664","B",15.37
"8665","B",13.87
"8666","B",5.29
"8667","B",46.52
"8668","B",16.23
"8669","B",21.93
"8670","B",21.05
"8671","B",5.89
"8672","B",16.12
"8673","B",18.35
"8674","B",1.98
"8675","B",18.56
"8676","B",3.36
"8677","B",14.41
"8678","B",19.19
"8679","B",8.07
"8680","B",47.99
"8681","B",34.5
"8682","B",56.06
"8683","B",12.35
"8684","B",34.36
"8685","B",43.35
"8686","B",11.45
"8687","B",4.5
"8688","B",30.09
"8689","B",25.67
"8690","B",12.87
"8691","B",19.56
"8692","B",14.83
"8693","B",3.99
"8694","B",1.41
"8695","B",17.5
"8696","B",14.48
"8697","B",11.27
"8698","B",32.15
"8699","B",2.8
"8700","B",3.19
"8701","B",44.59
"8702","B",0.13
"8703","B",45.94
"8704","B",17.11
"8705","B",0.73
"8706","B",46.38
"8707","B",20.03
"8708","B",16.17
"8709","B",28.75
"8710","B",26.36
"8711","B",12.89
"8712","B",35.95
"8713","B",36.14
"8714","B",37.24
"8715","B",19.95
"8716","B",30.69
"8717","B",15.38
"8718","B",13.12
"8719","B",10.74
"8720","B",21.83
"8721","B",26.49
"8722","B",43.23
"8723","B",15.93
"8724","B",18.57
"8725","B",25.89
"8726","B",31.2
"8727","B",36.78
"8728","B",4.71
"8729","B",3.34
"8730","B",45.4
"8731","B",38.37
"8732","B",14.34
"8733","B",13.18
"8734","B",18.8
"8735","B",25.87
"8736","B",7.32
"8737","B",31.72
"8738","B",28.39
"8739","B",29.65
"8740","B",30.91
"8741","B",24.94
"8742","B",21.36
"8743","B",40.32
"8744","B",25.55
"8745","B",7.45
"8746","B",13.5
"8747","B",17.95
"8748","B",23.92
"8749","B",26.5
"8750","B",21.9
"8751","B",34.16
"8752","B",39.79
"8753","B",26.4
"8754","B",44.38
"8755","B",8.71
"8756","B",32.01
"8757","B",32.28
"8758","B",45.49
"8759","B",25.94
"8760","B",1.33
"8761","B",60.14
"8762","B",18.5
"8763","B",33.43
"8764","B",14.52
"8765","B",16.86
"8766","B",11.72
"8767","B",14.1
"8768","B",17.44
"8769","B",31.71
"8770","B",7.93
"8771","B",36.49
"8772","B",25.76
"8773","B",13.4
"8774","B",18.83
"8775","B",12.09
"8776","B",2.58
"8777","B",11.4
"8778","B",5.5
"8779","B",4.73
"8780","B",21.89
"8781","B",0.23
"8782","B",10.76
"8783","B",51.89
"8784","B",28.94
"8785","B",18.02
"8786","B",11.34
"8787","B",47.53
"8788","B",47.16
"8789","B",43.68
"8790","B",19.54
"8791","B",2.74
"8792","B",29.42
"8793","B",17.33
"8794","B",3.17
"8795","B",3.38
"8796","B",58.87
"8797","B",19.69
"8798","B",46.24
"8799","B",32.67
"8800","B",1.23
"8801","B",3.65
"8802","B",26.75
"8803","B",21.02
"8804","B",35.43
"8805","B",46.2
"8806","B",19.73
"8807","B",24.87
"8808","B",46.38
"8809","B",21.8
"8810","B",4.18
"8811","B",22.67
"8812","B",17.28
"8813","B",22.7
"8814","B",14.52
"8815","B",51.08
"8816","B",13.53
"8817","B",39.08
"8818","B",13.53
"8819","B",19.64
"8820","B",15.79
"8821","B",12.27
"8822","B",17.41
"8823","B",21.55
"8824","B",20.39
"8825","B",43.34
"8826","B",18.99
"8827","B",28.05
"8828","B",64.98
"8829","B",13.88
"8830","B",25.86
"8831","B",38.91
"8832","B",18.8
"8833","B",21.65
"8834","B",8.05
"8835","B",5.59
"8836","B",9.97
"8837","B",23.78
"8838","B",22.17
"8839","B",25.28
"8840","B",53.25
"8841","B",25.1
"8842","B",3.96
"8843","B",30.55
"8844","B",20.23
"8845","B",17.56
"8846","B",21.99
"8847","B",28.58
"8848","B",34.66
"8849","B",33.77
"8850","B",6.67
"8851","B",3.27
"8852","B",37.99
"8853","B",1.48
"8854","B",42.9
"8855","B",5.03
"8856","B",46.93
"8857","B",39.19
"8858","B",28.42
"8859","B",49.5
"8860","B",11.12
"8861","B",15.93
"8862","B",24.14
"8863","B",20.32
"8864","B",15.6
"8865","B",6.71
"8866","B",7.32
"8867","B",1.54
"8868","B",12.75
"8869","B",11.79
"8870","B",20.34
"8871","B",34.54
"8872","B",25.97
"8873","B",3.47
"8874","B",4.54
"8875","B",47.52
"8876","B",4.64
"8877","B",35.12
"8878","B",9.11
"8879","B",10.64
"8880","B",10.14
"8881","B",17.68
"8882","B",23.86
"8883","B",1.15
"8884","B",19.19
"8885","B",36.49
"8886","B",7.61
"8887","B",19.25
"8888","B",16.82
"8889","B",14.46
"8890","B",19.91
"8891","B",3.81
"8892","B",6.65
"8893","B",30
"8894","B",50.86
"8895","B",26.27
"8896","B",12.58
"8897","B",22.76
"8898","B",1.06
"8899","B",6.49
"8900","B",43.22
"8901","B",9.35
"8902","B",9.5
"8903","B",27.56
"8904","B",24.62
"8905","B",5.91
"8906","B",5.6
"8907","B",25.74
"8908","B",21.21
"8909","B",23.85
"8910","B",26.99
"8911","B",5.32
"8912","B",3.66
"8913","B",14.04
"8914","B",37.5
"8915","B",31.28
"8916","B",6.03
"8917","B",50.73
"8918","B",30.01
"8919","B",14.17
"8920","B",60.92
"8921","B",45.07
"8922","B",53.4
"8923","B",7.95
"8924","B",27.43
"8925","B",26.66
"8926","B",54.54
"8927","B",18.13
"8928","B",7.62
"8929","B",31.83
"8930","B",4.4
"8931","B",0.57
"8932","B",17.01
"8933","B",17.63
"8934","B",23.06
"8935","B",39.9
"8936","B",20.05
"8937","B",6.23
"8938","B",22.21
"8939","B",17.6
"8940","B",6.62
"8941","B",37.74
"8942","B",22.12
"8943","B",15.28
"8944","B",0.23
"8945","B",3.86
"8946","B",13.84
"8947","B",25.2
"8948","B",60.87
"8949","B",57.39
"8950","B",28.02
"8951","B",3.28
"8952","B",32.69
"8953","B",25.32
"8954","B",11.16
"8955","B",6.86
"8956","B",7.82
"8957","B",19.01
"8958","B",8.18
"8959","B",1.89
"8960","B",23.57
"8961","B",7.23
"8962","B",29.39
"8963","B",18.39
"8964","B",39.49
"8965","B",8.45
"8966","B",38.01
"8967","B",46.62
"8968","B",55.04
"8969","B",21.38
"8970","B",27.3
"8971","B",32.02
"8972","B",48.65
"8973","B",4.91
"8974","B",32.3
"8975","B",28.14
"8976","B",50.12
"8977","B",47.48
"8978","B",3.63
"8979","B",45.12
"8980","B",15.3
"8981","B",23.31
"8982","B",6.49
"8983","B",2.25
"8984","B",23.05
"8985","B",33.3
"8986","B",15.37
"8987","B",4.13
"8988","B",11.24
"8989","B",29.38
"8990","B",17.11
"8991","B",7.06
"8992","B",4.69
"8993","B",16.65
"8994","B",31.46
"8995","B",34.91
"8996","B",7.69
"8997","B",14.75
"8998","B",24.1
"8999","B",21.97
"9000","B",2.41
"9001","B",37.8
"9002","B",3.25
"9003","B",36.1
"9004","B",19.03
"9005","B",5.75
"9006","B",0.85
"9007","B",17.49
"9008","B",10.9
"9009","B",13.02
"9010","B",22.36
"9011","B",36.17
"9012","B",37.01
"9013","B",1.39
"9014","B",30.23
"9015","B",27.66
"9016","B",4.06
"9017","B",9.63
"9018","B",6.88
"9019","B",17.33
"9020","B",27.48
"9021","B",38.83
"9022","B",15.24
"9023","B",16.67
"9024","B",25.38
"9025","B",6.47
"9026","B",0.34
"9027","B",0.62
"9028","B",18.35
"9029","B",43.67
"9030","B",18.78
"9031","B",18.68
"9032","B",15.21
"9033","B",14.51
"9034","B",20.58
"9035","B",50.07
"9036","B",28.48
"9037","B",35.73
"9038","B",5.71
"9039","B",18.5
"9040","B",11.78
"9041","B",7.73
"9042","B",41.37
"9043","B",10.85
"9044","B",37.92
"9045","B",1.96
"9046","B",19.58
"9047","B",33.19
"9048","B",9.49
"9049","B",0.37
"9050","B",22.31
"9051","B",7.27
"9052","B",34.59
"9053","B",97.25
"9054","B",36.63
"9055","B",19.51
"9056","B",35.03
"9057","B",5.75
"9058","B",18.83
"9059","B",7.51
"9060","B",16.93
"9061","B",2.95
"9062","B",25.87
"9063","B",17.08
"9064","B",15.53
"9065","B",3.23
"9066","B",11.24
"9067","B",11.1
"9068","B",1.4
"9069","B",26.7
"9070","B",0.77
"9071","B",4.73
"9072","B",4.45
"9073","B",18.57
"9074","B",16.16
"9075","B",19.88
"9076","B",8.66
"9077","B",15.89
"9078","B",22.95
"9079","B",52.18
"9080","B",19.12
"9081","B",1.72
"9082","B",20.25
"9083","B",12.82
"9084","B",14.92
"9085","B",1.15
"9086","B",45.05
"9087","B",33.55
"9088","B",46.58
"9089","B",1.29
"9090","B",29.52
"9091","B",2.7
"9092","B",43.93
"9093","B",4.76
"9094","B",31.29
"9095","B",20.59
"9096","B",23.63
"9097","B",2.49
"9098","B",0.89
"9099","B",9.94
"9100","B",26.13
"9101","B",6.06
"9102","B",28.44
"9103","B",13.45
"9104","B",14.61
"9105","B",15.46
"9106","B",0.18
"9107","B",9
"9108","B",45.65
"9109","B",4.67
"9110","B",13.7
"9111","B",6.48
"9112","B",8.98
"9113","B",11.94
"9114","B",5.81
"9115","B",41.75
"9116","B",40.21
"9117","B",11.24
"9118","B",33.25
"9119","B",10.36
"9120","B",22.97
"9121","B",14.67
"9122","B",12.72
"9123","B",15.92
"9124","B",37.19
"9125","B",15.19
"9126","B",8.71
"9127","B",18.57
"9128","B",15.09
"9129","B",36.09
"9130","B",37.42
"9131","B",35.21
"9132","B",22.91
"9133","B",8.81
"9134","B",6.92
"9135","B",18.51
"9136","B",10.65
"9137","B",10.99
"9138","B",25.69
"9139","B",30.28
"9140","B",56.76
"9141","B",13.72
"9142","B",15.25
"9143","B",0.06
"9144","B",50.91
"9145","B",12.51
"9146","B",22.12
"9147","B",21.62
"9148","B",37.32
"9149","B",43.09
"9150","B",24.68
"9151","B",39.09
"9152","B",56.76
"9153","B",30.36
"9154","B",2.92
"9155","B",36.46
"9156","B",7.57
"9157","B",8.68
"9158","B",7.8
"9159","B",42.08
"9160","B",26.6
"9161","B",1.15
"9162","B",22.53
"9163","B",23.32
"9164","B",33.92
"9165","B",4.69
"9166","B",7.08
"9167","B",18.28
"9168","B",18.45
"9169","B",29.7
"9170","B",0.67
"9171","B",27.03
"9172","B",20.28
"9173","B",21.95
"9174","B",20.49
"9175","B",11.76
"9176","B",9.36
"9177","B",13.58
"9178","B",23.38
"9179","B",45.99
"9180","B",27.76
"9181","B",17.87
"9182","B",16.59
"9183","B",37.95
"9184","B",59.85
"9185","B",16.95
"9186","B",12.51
"9187","B",36.78
"9188","B",34.59
"9189","B",39.69
"9190","B",2.4
"9191","B",2.81
"9192","B",36.15
"9193","B",1.62
"9194","B",39.71
"9195","B",13.64
"9196","B",16.31
"9197","B",14.59
"9198","B",11.09
"9199","B",22.66
"9200","B",24.56
"9201","B",14.36
"9202","B",0.83
"9203","B",22.16
"9204","B",31.03
"9205","B",24.42
"9206","B",20.7
"9207","B",57.74
"9208","B",15.09
"9209","B",23.45
"9210","B",3.77
"9211","B",10.81
"9212","B",14.12
"9213","B",12.75
"9214","B",35.55
"9215","B",0.77
"9216","B",14.07
"9217","B",26.92
"9218","B",44.13
"9219","B",14.51
"9220","B",31.38
"9221","B",0.13
"9222","B",42.02
"9223","B",21.57
"9224","B",17.38
"9225","B",26.69
"9226","B",5.9
"9227","B",10.19
"9228","B",55.31
"9229","B",24.34
"9230","B",4.51
"9231","B",22.76
"9232","B",39.31
"9233","B",34
"9234","B",3.92
"9235","B",36.43
"9236","B",20.66
"9237","B",22.04
"9238","B",31.75
"9239","B",25.98
"9240","B",29.16
"9241","B",6.62
"9242","B",25.64
"9243","B",39.12
"9244","B",2.36
"9245","B",45.54
"9246","B",17.23
"9247","B",10.55
"9248","B",18.91
"9249","B",15.35
"9250","B",25.55
"9251","B",35.16
"9252","B",40.21
"9253","B",11.28
"9254","B",40.07
"9255","B",24.77
"9256","B",0.76
"9257","B",1.07
"9258","B",34.25
"9259","B",31.79
"9260","B",23.17
"9261","B",42.41
"9262","B",28.67
"9263","B",36.42
"9264","B",13.21
"9265","B",40.53
"9266","B",2.37
"9267","B",30.48
"9268","B",17.44
"9269","B",17.38
"9270","B",6.68
"9271","B",37.57
"9272","B",3.18
"9273","B",33.57
"9274","B",22.69
"9275","B",32.22
"9276","B",24.82
"9277","B",15.43
"9278","B",18.02
"9279","B",24.99
"9280","B",14.12
"9281","B",4.35
"9282","B",26.96
"9283","B",54.39
"9284","B",37.39
"9285","B",25.15
"9286","B",23.61
"9287","B",11.5
"9288","B",21.02
"9289","B",1.87
"9290","B",5.79
"9291","B",58.82
"9292","B",21.5
"9293","B",35.81
"9294","B",21.67
"9295","B",3.99
"9296","B",57.78
"9297","B",21.52
"9298","B",27.76
"9299","B",26.35
"9300","B",6.67
"9301","B",24.99
"9302","B",36
"9303","B",5.47
"9304","B",50.85
"9305","B",49.99
"9306","B",12.31
"9307","B",32.47
"9308","B",42.17
"9309","B",3.69
"9310","B",9.67
"9311","B",0.13
"9312","B",40.8
"9313","B",38.23
"9314","B",10.58
"9315","B",28.59
"9316","B",12.16
"9317","B",19.7
"9318","B",2.34
"9319","B",12.51
"9320","B",4.09
"9321","B",13.3
"9322","B",14.02
"9323","B",41.51
"9324","B",25.54
"9325","B",41.58
"9326","B",24.46
"9327","B",27.74
"9328","B",29.14
"9329","B",6.98
"9330","B",5.04
"9331","B",20.8
"9332","B",15.65
"9333","B",20.43
"9334","B",0.57
"9335","B",0.98
"9336","B",18.62
"9337","B",51.25
"9338","B",11.29
"9339","B",15.5
"9340","B",25.74
"9341","B",3.94
"9342","B",21.23
"9343","B",42.17
"9344","B",11.1
"9345","B",23.97
"9346","B",47.87
"9347","B",12.22
"9348","B",20.33
"9349","B",46.88
"9350","B",17.72
"9351","B",3.46
"9352","B",26.52
"9353","B",2.31
"9354","B",29.77
"9355","B",21.37
"9356","B",8.29
"9357","B",18.89
"9358","B",14.02
"9359","B",18.03
"9360","B",49.24
"9361","B",30.44
"9362","B",15.34
"9363","B",16.21
"9364","B",48.41
"9365","B",30.47
"9366","B",14.29
"9367","B",33.45
"9368","B",37.32
"9369","B",50.5
"9370","B",9.6
"9371","B",20.38
"9372","B",7.63
"9373","B",13.51
"9374","B",2.33
"9375","B",13.09
"9376","B",39.18
"9377","B",8.47
"9378","B",7.69
"9379","B",3.1
"9380","B",63.98
"9381","B",19.19
"9382","B",12.05
"9383","B",9.96
"9384","B",24.73
"9385","B",4.67
"9386","B",36.48
"9387","B",37.16
"9388","B",14.42
"9389","B",33.75
"9390","B",25.63
"9391","B",26.51
"9392","B",32.95
"9393","B",19.21
"9394","B",33.02
"9395","B",30.92
"9396","B",23.75
"9397","B",7.15
"9398","B",10.55
"9399","B",30.67
"9400","B",31.65
"9401","B",38.26
"9402","B",10.08
"9403","B",2.48
"9404","B",30.51
"9405","B",59.98
"9406","B",17.13
"9407","B",0.77
"9408","B",9.31
"9409","B",22.87
"9410","B",0.06
"9411","B",30.91
"9412","B",36.62
"9413","B",7.6
"9414","B",3.74
"9415","B",33.39
"9416","B",0.84
"9417","B",26.46
"9418","B",13.31
"9419","B",27.09
"9420","B",29.26
"9421","B",17.25
"9422","B",19.48
"9423","B",34.16
"9424","B",7.41
"9425","B",45.22
"9426","B",40.22
"9427","B",20.1
"9428","B",29.41
"9429","B",23.55
"9430","B",4.53
"9431","B",26.72
"9432","B",9.37
"9433","B",25.37
"9434","B",46.36
"9435","B",16.47
"9436","B",15.39
"9437","B",35.72
"9438","B",6.75
"9439","B",49.65
"9440","B",41.1
"9441","B",1.58
"9442","B",24.94
"9443","B",0.83
"9444","B",24.46
"9445","B",33.73
"9446","B",31.38
"9447","B",34.04
"9448","B",54.55
"9449","B",7.33
"9450","B",36.25
"9451","B",23.83
"9452","B",14.99
"9453","B",19.69
"9454","B",29.51
"9455","B",40.04
"9456","B",6.34
"9457","B",46.55
"9458","B",23.74
"9459","B",43.69
"9460","B",22.26
"9461","B",32.76
"9462","B",18.63
"9463","B",11.15
"9464","B",52.39
"9465","B",14.16
"9466","B",50
"9467","B",33.08
"9468","B",49.26
"9469","B",13.48
"9470","B",20.23
"9471","B",36.2
"9472","B",18.21
"9473","B",29.87
"9474","B",18.69
"9475","B",5.44
"9476","B",11.56
"9477","B",11.21
"9478","B",4.83
"9479","B",28.03
"9480","B",3.31
"9481","B",33.2
"9482","B",40.81
"9483","B",9.69
"9484","B",17.78
"9485","B",34.67
"9486","B",23.79
"9487","B",13.58
"9488","B",41.81
"9489","B",20.61
"9490","B",67.53
"9491","B",1.22
"9492","B",24.09
"9493","B",28.69
"9494","B",10.72
"9495","B",19.12
"9496","B",38.45
"9497","B",22.97
"9498","B",2.17
"9499","B",31.43
"9500","B",16.06
"9501","B",15.02
"9502","B",0.83
"9503","B",27.75
"9504","B",14.53
"9505","B",8.66
"9506","B",6.8
"9507","B",9.84
"9508","B",13.75
"9509","B",47.14
"9510","B",15.34
"9511","B",8.26
"9512","B",17.99
"9513","B",9.26
"9514","B",2.93
"9515","B",16.75
"9516","B",29.65
"9517","B",15.66
"9518","B",27.35
"9519","B",10.39
"9520","B",18.14
"9521","B",16.33
"9522","B",2.92
"9523","B",4.13
"9524","B",29.94
"9525","B",39.75
"9526","B",21.13
"9527","B",9.71
"9528","B",15.99
"9529","B",21.2
"9530","B",30.65
"9531","B",32.26
"9532","B",7.62
"9533","B",6.47
"9534","B",42.82
"9535","B",0.53
"9536","B",22.22
"9537","B",29.08
"9538","B",13.65
"9539","B",24.59
"9540","B",26.3
"9541","B",6.72
"9542","B",8.12
"9543","B",32.49
"9544","B",1.3
"9545","B",25.21
"9546","B",0.16
"9547","B",39.58
"9548","B",16.12
"9549","B",15.76
"9550","B",14.42
"9551","B",12.99
"9552","B",32.05
"9553","B",11.55
"9554","B",8.27
"9555","B",31.45
"9556","B",57.54
"9557","B",25.83
"9558","B",18.69
"9559","B",29.67
"9560","B",20.31
"9561","B",20.22
"9562","B",13.3
"9563","B",55.77
"9564","B",48.76
"9565","B",24.17
"9566","B",31.27
"9567","B",22.42
"9568","B",36.2
"9569","B",29.67
"9570","B",32.92
"9571","B",25.48
"9572","B",24.42
"9573","B",40.4
"9574","B",1.69
"9575","B",16.39
"9576","B",1.44
"9577","B",43.39
"9578","B",3.49
"9579","B",1.45
"9580","B",13.99
"9581","B",41.1
"9582","B",27.35
"9583","B",7.49
"9584","B",1.17
"9585","B",8.29
"9586","B",28.48
"9587","B",18.18
"9588","B",8.11
"9589","B",7.95
"9590","B",14.29
"9591","B",3.88
"9592","B",7.33
"9593","B",16.95
"9594","B",10
"9595","B",38.23
"9596","B",39
"9597","B",36.79
"9598","B",41.21
"9599","B",29.12
"9600","B",23.52
"9601","B",15.87
"9602","B",3.19
"9603","B",3.22
"9604","B",7.92
"9605","B",39.66
"9606","B",21.5
"9607","B",35.06
"9608","B",10.73
"9609","B",6.73
"9610","B",31
"9611","B",42.85
"9612","B",40.36
"9613","B",26.49
"9614","B",2.98
"9615","B",17.35
"9616","B",11.89
"9617","B",22.18
"9618","B",19.95
"9619","B",3.65
"9620","B",35.86
"9621","B",42.53
"9622","B",18.96
"9623","B",31.95
"9624","B",35.17
"9625","B",20.3
"9626","B",5.33
"9627","B",43.95
"9628","B",23.06
"9629","B",4.35
"9630","B",16.38
"9631","B",16.63
"9632","B",11.01
"9633","B",80.18
"9634","B",46.13
"9635","B",2.64
"9636","B",11.87
"9637","B",28.15
"9638","B",0.93
"9639","B",25.06
"9640","B",3.95
"9641","B",24.8
"9642","B",22.52
"9643","B",3.84
"9644","B",30.03
"9645","B",2.02
"9646","B",60.56
"9647","B",34.61
"9648","B",15.67
"9649","B",52.71
"9650","B",8.75
"9651","B",7.41
"9652","B",45.29
"9653","B",12.94
"9654","B",30.23
"9655","B",33.44
"9656","B",27.19
"9657","B",2.33
"9658","B",41.76
"9659","B",31.44
"9660","B",51
"9661","B",22.07
"9662","B",41.57
"9663","B",7.33
"9664","B",11.33
"9665","B",61.22
"9666","B",2.27
"9667","B",3.02
"9668","B",17.18
"9669","B",3.53
"9670","B",24.66
"9671","B",9.16
"9672","B",28.9
"9673","B",41.58
"9674","B",45.75
"9675","B",37.64
"9676","B",5.27
"9677","B",35.11
"9678","B",39.3
"9679","B",17.41
"9680","B",20.95
"9681","B",47.49
"9682","B",26.6
"9683","B",7.74
"9684","B",34.46
"9685","B",24.86
"9686","B",22.3
"9687","B",6.33
"9688","B",19.54
"9689","B",13.1
"9690","B",10.17
"9691","B",31.29
"9692","B",1.08
"9693","B",1
"9694","B",13.33
"9695","B",1
"9696","B",5.79
"9697","B",4.87
"9698","B",24.96
"9699","B",0.39
"9700","B",35.65
"9701","B",18.58
"9702","B",7.89
"9703","B",32.26
"9704","B",57.94
"9705","B",18.34
"9706","B",48.99
"9707","B",8.49
"9708","B",30.18
"9709","B",15.57
"9710","B",35.33
"9711","B",10.85
"9712","B",4.65
"9713","B",37.96
"9714","B",52.84
"9715","B",17.66
"9716","B",5.93
"9717","B",37.03
"9718","B",38.82
"9719","B",6.95
"9720","B",13.97
"9721","B",21.02
"9722","B",12.2
"9723","B",38.58
"9724","B",3.91
"9725","B",12.45
"9726","B",5.52
"9727","B",10.22
"9728","B",16.02
"9729","B",10.9
"9730","B",9.21
"9731","B",27.23
"9732","B",4.21
"9733","B",66.04
"9734","B",15.47
"9735","B",14.82
"9736","B",17.98
"9737","B",14.78
"9738","B",30.75
"9739","B",1.57
"9740","B",22.45
"9741","B",22.57
"9742","B",49.12
"9743","B",22.99
"9744","B",15.66
"9745","B",1.34
"9746","B",16.4
"9747","B",32.74
"9748","B",20.46
"9749","B",28.1
"9750","B",28.39
"9751","B",9.55
"9752","B",3.98
"9753","B",9.1
"9754","B",13.13
"9755","B",7.6
"9756","B",11.85
"9757","B",38.81
"9758","B",7.48
"9759","B",17.54
"9760","B",43.71
"9761","B",41.1
"9762","B",3.49
"9763","B",43.44
"9764","B",4.75
"9765","B",28.34
"9766","B",10.37
"9767","B",0.38
"9768","B",20.69
"9769","B",27.37
"9770","B",3.19
"9771","B",21.25
"9772","B",3.57
"9773","B",12.53
"9774","B",2.99
"9775","B",41.06
"9776","B",2.07
"9777","B",13.45
"9778","B",29.01
"9779","B",21.2
"9780","B",43.52
"9781","B",9.32
"9782","B",37.92
"9783","B",6.52
"9784","B",33.88
"9785","B",8.55
"9786","B",45.05
"9787","B",22.9
"9788","B",16.66
"9789","B",23.14
"9790","B",5.91
"9791","B",13.12
"9792","B",20.12
"9793","B",32.27
"9794","B",13.84
"9795","B",32.56
"9796","B",6.2
"9797","B",38.13
"9798","B",19.97
"9799","B",20.49
"9800","B",42.98
"9801","B",22.67
"9802","B",14.94
"9803","B",4.43
"9804","B",3.13
"9805","B",60.18
"9806","B",35.12
"9807","B",48.83
"9808","B",8.76
"9809","B",31.24
"9810","B",18.97
"9811","B",11.61
"9812","B",23.43
"9813","B",20.57
"9814","B",16.72
"9815","B",49.01
"9816","B",21.86
"9817","B",42.25
"9818","B",40.44
"9819","B",34.74
"9820","B",16.1
"9821","B",15.52
"9822","B",12.56
"9823","B",6.78
"9824","B",30.03
"9825","B",48.64
"9826","B",28.31
"9827","B",13.13
"9828","B",40.97
"9829","B",51.07
"9830","B",28.7
"9831","B",1.39
"9832","B",10.44
"9833","B",1.67
"9834","B",4.19
"9835","B",5.17
"9836","B",24.69
"9837","B",9.23
"9838","B",24.92
"9839","B",33.6
"9840","B",6.39
"9841","B",12.85
"9842","B",14.73
"9843","B",36.21
"9844","B",17.23
"9845","B",19.94
"9846","B",8.12
"9847","B",29.12
"9848","B",19.26
"9849","B",50.52
"9850","B",23.95
"9851","B",57.57
"9852","B",0.09
"9853","B",13.9
"9854","B",35.4
"9855","B",41.23
"9856","B",13.6
"9857","B",12.38
"9858","B",12.99
"9859","B",16.32
"9860","B",26.35
"9861","B",25
"9862","B",43.04
"9863","B",32.83
"9864","B",23.43
"9865","B",23.06
"9866","B",5.92
"9867","B",1.35
"9868","B",43.76
"9869","B",10.85
"9870","B",15.72
"9871","B",12.21
"9872","B",47.27
"9873","B",20.26
"9874","B",26.96
"9875","B",27.46
"9876","B",10.08
"9877","B",32.02
"9878","B",0.1
"9879","B",33.03
"9880","B",46.2
"9881","B",30.06
"9882","B",4.75
"9883","B",14.11
"9884","B",45.59
"9885","B",0.33
"9886","B",14.24
"9887","B",9.34
"9888","B",1.12
"9889","B",9.99
"9890","B",22.34
"9891","B",46.88
"9892","B",7.17
"9893","B",72.66
"9894","B",6
"9895","B",24.97
"9896","B",25.57
"9897","B",0.44
"9898","B",34.21
"9899","B",43.18
"9900","B",26.8
"9901","B",47.72
"9902","B",50.36
"9903","B",27.53
"9904","B",27.03
"9905","B",15.78
"9906","B",51.75
"9907","B",40.43
"9908","B",12.1
"9909","B",47.12
"9910","B",43.62
